idx,AirQualityStation,img_path,s5p_path,Countrycode,Altitude,PopulationDensity,rural,suburban,urban,traffic,industrial,background,no2,o3,pm10,Latitude,Longitude,Temp_3yr,Wind_3yr,Precip_3yr,RH_3yr,Stability_3yr,urban_clc,traffic_clc,rural_clc,num_roads_500m,num_buildings_500m,num_factory_500m,num_industrial_landuse_500m,num_roads_1km,num_buildings_1km,num_factory_1km,num_industrial_landuse_1km,SolarRad_3yr,ClearSkyRad_3yr,Dewpoint_3yr,SkinTemp_3yr,TempRange_3yr,SpecHumidity_3yr,CloudAmt_3yr,year,month,ship_density_1km,ship_density_5km,ship_density_10km
1616,STA_PL0052A,STA_PL0052A/S2A_MSIL2A_20200601T095041_N0214_R079_T34UCF_20200601T112207.npy,STA_PL0052A/l3_mean_europe_2018_2020_005dg.netcdf,PL,40.0,1857.0,0,0,1,0,0,1,17.85697709,48.12507429,22.43181786,54.38014,18.61977,9.569653284671531,4.545967153284672,1.7442335766423356,83.22631386861313,0.1054288321167883,1,0,0,164,1303,0,3,637,4891,0,24,3.041539215686275,4.165022549019608,6.536442307692307,9.886346153846157,4.703653846153847,6.569038461538461,72.26460784313726,2020,6,0.5243869032710791,1038.768827508546,489.6623270046505
1620,STA_PL0096A,STA_PL0096A/S2A_MSIL2A_20200601T095041_N0214_R079_T34UCC_20200601T112207.npy,STA_PL0096A/l3_mean_europe_2018_2020_005dg.netcdf,PL,235.0,2345.6,0,0,1,0,0,1,18.61101998,57.33384774,30.20016161,51.75805,19.52979,10.078804744525549,3.038375912408759,1.5432116788321169,76.97837591240877,0.1547080291970803,1,0,0,492,319,0,0,928,1548,0,9,3.143050980392157,4.35688137254902,5.506923076923077,9.892115384615384,8.763942307692307,6.212788461538461,67.47686274509805,2020,6,0.0,0.0,0.0
1621,STA.DE_DENI062,STA.DE_DENI062/S2A_MSIL2A_20200921T103031_N0214_R108_T32UNE_20200921T151006.npy,STA.DE_DENI062/l3_mean_europe_2018_2020_005dg.netcdf,DE,47.0,139.4,0,1,0,0,0,1,15.60419924,57.56567412,16.63780237,53.24696,10.4565,10.37537408759124,3.1577828467153286,1.6447262773722626,79.74700729927008,0.1584397810218978,0,0,1,22,135,4,1,218,1152,12,2,3.033108823529412,4.3066,6.826923076923077,10.277211538461538,8.29,6.616634615384616,68.25392156862745,2020,9,0.0,223.50138577867295,171.20442180721653
1623,STA.CZ_UTUS,STA.CZ_UTUS/S2A_MSIL2A_20200730T102031_N0214_R065_T32UQA_20200730T110107.npy,STA.CZ_UTUS/l3_mean_europe_2018_2020_005dg.netcdf,CZ,322.0,156.8,1,0,0,0,0,1,12.96038897,60.25782751,26.24075161,50.37659,13.32762,8.845164233576641,1.9960857664233576,1.5746806569343066,78.70576642335767,0.2006751824817518,1,0,0,14,156,0,3,24,285,0,3,3.0707274509803923,4.453053921568627,4.910576923076923,8.573942307692308,8.580673076923077,6.162211538461539,69.91509803921569,2020,7,0.0,0.0,0.0
1627,STA.IT0611A,STA.IT0611A/S2A_MSIL2A_20201029T095131_N0214_R079_T33SWB_20201029T113346.npy,STA.IT0611A/l3_mean_europe_2018_2020_005dg.netcdf,IT,300.0,190.7,0,0,1,0,0,1,6.158772817,86.35535423,18.21824817,37.18237,15.12883,18.07419708029197,2.587372262773723,1.498147810218978,72.25996350364963,0.1540784671532847,0,0,1,650,1399,0,0,1142,2333,0,0,4.713006862745098,5.537967647058824,11.900673076923075,19.318461538461538,10.215769230769231,9.208076923076923,36.72843137254902,2020,10,0.0,0.0,724.4875178807027
1629,HR_DOC_TYPE_D_STA_RH0103,HR_DOC_TYPE_D_STA_RH0103/S2B_MSIL2A_20200729T100029_N0214_R122_T33TWL_20200729T134154.npy,HR_DOC_TYPE_D_STA_RH0103/l3_mean_europe_2018_2020_005dg.netcdf,HR,0.0,1269.9,0,0,1,0,0,1,23.2965518,49.23579467,33.81482285,45.76495,16.00647,11.916505474452553,1.8953558394160583,2.481140510948905,78.03643248175182,0.4200729927007299,1,0,0,125,481,0,0,353,1203,0,3,3.7762745098039217,4.946882352941176,7.584519230769231,11.905288461538465,9.91932692307692,7.182307692307693,60.67421568627452,2020,7,0.0,0.0,0.0
1630,STA-TR341641,STA-TR341641/S2A_MSIL2A_20200822T084601_N0214_R107_T35TPF_20200822T113326.npy,STA-TR341641/l3_mean_europe_2018_2020_005dg.netcdf,TR,99.0,2900.1,0,0,1,0,0,1,49.19622713,33.47592033,33.37014399,41.05388,29.01,15.962554744525546,4.108686131386861,1.7561313868613138,75.58343065693431,0.1311496350364963,1,0,0,351,337,0,0,1480,1981,0,1,4.10286568627451,5.275170588235294,11.097596153846156,16.996153846153845,6.207692307692308,8.780576923076923,61.54049019607843,2020,8,33.74502759129973,2213.6131760240683,1282.1591060538265
1631,STA.IT2218A,STA.IT2218A/S2B_MSIL2A_20200101T100319_N0213_R122_T33TVF_20200101T114527.npy,STA.IT2218A/l3_mean_europe_2018_2020_005dg.netcdf,IT,39.0,350.1,0,1,0,1,0,0,22.76419304,46.48563319,27.18019802,40.99052,14.42397,16.299315693430657,1.9949361313868608,2.0257025547445258,72.47196167883212,0.3199908759124087,1,0,0,90,279,0,0,212,649,0,1,4.59843431372549,5.430127450980392,10.571153846153846,16.768846153846155,9.114423076923076,8.536634615384616,42.08274509803921,2020,1,0.0,0.0,0.0
1632,STA.DE_DERP021,STA.DE_DERP021/S2B_MSIL2A_20200807T102559_N0214_R108_T32ULA_20200807T132026.npy,STA.DE_DERP021/l3_mean_europe_2018_2020_005dg.netcdf,DE,65.0,293.7,0,0,1,0,0,1,22.72887392,48.60444404,20.04314186,50.42468,7.48138,10.356569343065694,2.7822718978102188,1.912144160583941,78.49040145985401,0.240529197080292,1,0,0,98,383,0,1,325,1288,6,4,3.1492323529411763,4.571120588235294,6.456826923076923,10.207596153846152,8.807788461538461,6.560096153846154,69.20029411764706,2020,8,182.30732822418213,151.54239913652083,172.62374295441677
1633,STA.CZ_CTAB,STA.CZ_CTAB/S2B_MSIL2A_20200821T100559_N0214_R022_T33UVQ_20200821T130423.npy,STA.CZ_CTAB/l3_mean_europe_2018_2020_005dg.netcdf,CZ,400.0,66.7,0,0,1,1,0,0,18.3667522,53.30485021,27.32668765,49.41123,14.67639,9.392664233576642,2.786824817518248,1.79875,78.16269160583941,0.2301733576642336,1,0,0,172,1747,0,3,433,3812,0,11,3.2393186274509804,4.611580392156863,5.265384615384615,9.32048076923077,9.107788461538462,6.317403846153846,69.36509803921568,2020,8,0.0,0.0,0.0
1635,STA.IT1823A,STA.IT1823A/S2B_MSIL2A_20200802T094039_N0214_R036_T33TXF_20200802T123333.npy,STA.IT1823A/l3_mean_europe_2018_2020_005dg.netcdf,IT,100.0,324.9,0,1,0,0,0,1,14.96675997,67.05160884,22.3962908,40.95333,16.91972,17.45890510948905,3.3371350364963503,1.877408759124088,71.24461678832117,0.2242883211678831,1,0,0,567,647,0,0,1112,1353,0,0,4.451199019607843,5.457732352941177,11.53903846153846,18.158076923076923,7.745576923076923,8.961923076923076,48.586960784313725,2020,8,0.0,0.0,0.0
1636,STA.IT1743A,STA.IT1743A/S2A_MSIL2A_20190914T102021_N0213_R065_T32TNR_20190914T140933.npy,STA.IT1743A/l3_mean_europe_2018_2020_005dg.netcdf,IT,162.0,2160.4,0,0,1,0,0,1,37.14953086,50.93216307,33.27680712,45.58111,9.27444,14.04133211678832,1.269744525547445,2.9190145985401457,72.98404197080293,0.7529379562043795,1,0,0,238,909,3,4,783,2870,5,28,3.859582352941176,4.996377450980392,8.942115384615384,13.416538461538462,8.900865384615384,7.991923076923077,57.892647058823535,2019,9,0.0,0.0,0.0
1639,STA-CH0028A,STA-CH0028A/S2B_MSIL2A_20200718T102559_N0214_R108_T32TLS_20200718T140654.npy,STA-CH0028A/l3_mean_europe_2018_2020_005dg.netcdf,CH,530.0,282.4,0,0,1,1,0,0,33.13067413,51.69697865,15.55802876,46.522,6.63963,8.365647810218977,1.424653284671533,3.176843065693431,77.89308394160585,0.6949178832116789,1,0,0,236,888,0,0,749,3329,0,5,3.6824676470588233,5.186056862745098,4.284711538461538,7.747403846153846,8.471538461538461,6.344519230769231,66.84676470588235,2020,7,0.0,0.0,0.0
1644,STA-FR15045,STA-FR15045/S2B_MSIL2A_20200827T102559_N0214_R108_T31TGK_20200827T135039.npy,STA-FR15045/l3_mean_europe_2018_2020_005dg.netcdf,FR,310.0,161.6,0,1,0,0,0,1,10.81713531,52.17545716,14.6512317,45.0578,5.6767,8.876578467153283,0.4360127737226277,2.569616788321168,78.16363138686131,0.5923357664233577,1,0,0,196,1331,1,1,606,3325,1,2,3.845349019607843,5.150435294117647,4.792307692307692,8.435480769230768,10.126826923076925,6.475961538461538,61.43892156862745,2020,8,0.0,0.0,0.0
1645,STA.DE_DEBW073,STA.DE_DEBW073/S2A_MSIL2A_20200623T103031_N0214_R108_T32ULU_20200623T142851.npy,STA.DE_DEBW073/l3_mean_europe_2018_2020_005dg.netcdf,DE,223.0,192.2,0,1,0,0,0,1,20.18346139,52.24547053,16.23086138,47.81902,7.56797,10.931487226277373,1.7900547445255477,2.1895255474452555,78.47699817518249,0.4786587591240877,1,0,0,262,1626,0,0,705,3928,2,3,3.5650931372549017,4.963908823529412,6.815384615384615,10.763653846153847,10.055288461538462,6.8654807692307696,65.92186274509804,2020,6,0.0831562802195549,194.0986100852024,123.71108023069068
1646,STA_PL0105A,STA_PL0105A/S2A_MSIL2A_20200701T095031_N0214_R079_T34UCB_20200701T123557.npy,STA_PL0105A/l3_mean_europe_2018_2020_005dg.netcdf,PL,166.0,98.3,1,0,0,0,0,1,13.21976124,58.70666897,25.19430569,51.29118,19.51756,9.88588503649635,3.0091970802919707,1.6342518248175182,77.56234489051096,0.1722080291970803,0,0,1,2,31,0,0,24,268,0,0,3.143050980392157,4.35688137254902,5.470576923076924,9.666346153846153,8.72653846153846,6.244423076923076,67.47686274509805,2020,7,0.0,0.0,0.0
1647,STA_ES1825A,STA_ES1825A/S2A_MSIL2A_20200825T104031_N0214_R008_T31SCD_20200825T151314.npy,STA_ES1825A/l3_mean_europe_2018_2020_005dg.netcdf,ES,65.0,257.0,0,1,0,0,0,1,3.529489205,73.1045158,16.03290142,38.99439,1.31014,19.32827554744525,4.080456204379562,1.331441605839416,74.32921532846716,0.0209945255474452,0,0,1,37,78,0,0,207,498,0,0,4.814369607843137,5.52884705882353,14.873942307692309,20.511826923076924,2.3985576923076923,10.925673076923076,39.05617647058824,2020,8,4.466333568096161,331.39810152273714,131.73864481915825
1649,STA_ES1800A,STA_ES1800A/S2A_MSIL2A_20201202T111431_N0214_R137_T30SUG_20201202T140104.npy,STA_ES1800A/l3_mean_europe_2018_2020_005dg.netcdf,ES,152.0,57.6,0,1,0,0,0,1,13.07753408,65.08218682,20.77777778,37.90274,-4.77958,17.277764598540145,2.2152281021897813,1.2140054744525548,60.67882299270072,0.1834945255474452,0,0,1,190,189,0,1,1084,834,0,2,5.074442156862745,5.817177450980392,7.612692307692308,18.502884615384616,13.439807692307692,7.017307692307692,37.54813725490196,2020,12,0.0,0.0,0.0
1655,STA-NL00241,STA-NL00241/S2B_MSIL2A_20200922T104649_N0214_R051_T31UFT_20200927T135033.npy,STA-NL00241/l3_mean_europe_2018_2020_005dg.netcdf,NL,1.0,512.3,0,1,0,0,0,1,21.33832147,51.95820789,23.27595066,51.60308,4.78102,11.426359489051096,3.2128558394160582,1.887892335766424,78.73295620437956,0.191934306569343,1,0,0,363,3338,1,1,1296,10187,1,2,3.1896823529411766,4.486970588235294,7.806634615384615,11.400576923076924,8.348173076923077,6.916923076923077,63.9678431372549,2020,9,1605.1786644371848,154.59643057792414,148.44606137215422
1658,STA-BETN035,STA-BETN035/S2B_MSIL2A_20200326T104639_N0214_R051_T31UFS_20200326T141923.npy,STA-BETN035/l3_mean_europe_2018_2020_005dg.netcdf,BE,55.0,434.6,1,0,0,0,0,1,16.99670249,54.09792946,21.31772429,50.97758,4.83762,11.416423357664234,3.121167883211679,1.748056569343066,77.72643248175184,0.191970802919708,1,0,0,52,494,0,1,329,2201,0,2,3.194264705882353,4.591788235294118,7.671057692307692,11.20653846153846,8.681634615384615,6.904038461538462,67.26460784313726,2020,3,0.0,0.0,0.0
1661,STA-FR20017,STA-FR20017/S2A_MSIL2A_20200805T104031_N0214_R008_T31TFL_20200805T112609.npy,STA-FR20017/l3_mean_europe_2018_2020_005dg.netcdf,FR,172.0,576.2,0,0,1,0,0,1,29.58101161,49.91187859,18.24522816,45.73529,4.82979,11.6914598540146,2.32367700729927,2.2621532846715326,77.20912408759125,0.364169708029197,1,0,0,181,538,0,2,586,1751,2,10,3.845349019607843,5.150435294117647,7.502403846153846,11.52,9.864615384615384,7.202692307692308,61.43892156862745,2020,8,222.8491331692785,644.6467759641301,267.68057237353946
1662,STA_ES1713A,STA_ES1713A/S2A_MSIL2A_20200725T110631_N0214_R137_T30TWN_20200725T120536.npy,STA_ES1713A/l3_mean_europe_2018_2020_005dg.netcdf,ES,76.0,515.2,0,0,1,0,0,1,24.64720138,39.08083724,13.63824561,43.2549,-2.9023,15.258950729927005,4.239981751824818,3.5714872262773727,77.89146897810218,0.0867974452554744,1,0,0,245,207,0,2,1013,932,0,3,3.728628431372549,5.227002941176471,11.461826923076924,16.53567307692308,4.195384615384615,8.737403846153846,72.38117647058823,2020,7,0.0,40.03331036865711,20.95957105830312
1664,STA-TR341431,STA-TR341431/S2A_MSIL2A_20200822T084601_N0214_R107_T35TPF_20200822T113326.npy,STA-TR341431/l3_mean_europe_2018_2020_005dg.netcdf,TR,41.0,2900.1,0,0,1,1,0,0,77.02530684,11.27620152,51.18723645,41.01472,28.95472,15.962554744525546,4.108686131386861,1.7561313868613138,75.58343065693431,0.1311496350364963,0,0,1,743,1745,0,0,2752,7952,0,0,4.081787254901961,5.255224509803922,11.097596153846156,16.996153846153845,6.207692307692308,8.780576923076923,54.22549019607843,2020,8,819.96167491097,1831.084023615639,1282.2430642763404
1668,STA.DE_DESN079,STA.DE_DESN079/S2A_MSIL2A_20200915T101031_N0214_R022_T33UVS_20200915T130644.npy,STA.DE_DESN079/l3_mean_europe_2018_2020_005dg.netcdf,DE,148.0,124.2,1,0,0,0,0,1,9.567929168,61.28330573,18.24451639,51.28536,14.74973,10.730027372262777,3.027627737226277,1.6203102189781022,75.48408759124088,0.1801824817518248,1,0,0,32,186,0,0,88,433,0,2,3.0489176470588237,4.311717647058824,6.0217307692307696,10.546634615384615,8.74076923076923,6.374230769230769,68.51019607843138,2020,9,0.0,0.0,0.0
1674,STA-MK0041A,STA-MK0041A/S2A_MSIL2A_20200913T093041_N0214_R136_T34TDM_20200913T122841.npy,STA-MK0041A/l3_mean_europe_2018_2020_005dg.netcdf,MK,84.0,133.2,0,0,1,1,0,0,27.93558976,44.09493548,50.05327218,41.99759,20.96518,11.589507299270071,1.6533211678832116,2.1087043795620435,70.77869525547445,0.5428832116788321,1,0,0,419,100,1,6,1369,443,1,8,4.1715470588235295,5.49799705882353,5.324326923076924,11.312307692307693,10.995961538461538,6.444903846153846,54.75764705882353,2020,9,0.0,0.0,0.0
1675,STA.IT1911A,STA.IT1911A/S2A_MSIL2A_20200408T101021_N0214_R022_T32TPQ_20200408T161405.npy,STA.IT1911A/l3_mean_europe_2018_2020_005dg.netcdf,IT,202.0,131.5,1,0,0,0,0,1,22.98735294,67.45909389,23.78210117,44.6575,10.28889,12.85883211678832,1.258102189781022,2.343905109489051,75.93045620437957,0.4195072992700729,0,0,1,8,54,0,0,85,308,0,0,4.009073529411765,5.101210784313725,8.311923076923078,12.884326923076925,9.397692307692308,7.66798076923077,53.35147058823529,2020,4,0.0,0.0,0.0
1677,STA_PL0691A,STA_PL0691A/S2B_MSIL2A_20200822T094039_N0214_R036_T34UFB_20200822T115325.npy,STA_PL0691A/l3_mean_europe_2018_2020_005dg.netcdf,PL,270.0,66.7,1,0,0,0,0,1,5.557719521,54.89733766,21.53724928,50.55189,22.98286,9.412217153284672,2.909954379562044,1.9382025547445256,79.79268248175183,0.2233394160583941,0,0,1,0,11,0,0,0,20,0,0,3.189455882352941,4.456495098039215,5.495769230769231,9.23951923076923,8.796826923076923,6.430673076923076,68.5679411764706,2020,8,0.0,0.0,0.0
1678,STA_ES1687A,STA_ES1687A/S2B_MSIL2A_20201111T105259_N0214_R051_T31TBE_20201111T134038.npy,STA_ES1687A/l3_mean_europe_2018_2020_005dg.netcdf,ES,50.0,86.2,0,1,0,0,1,0,15.80754151,52.76163593,10.43767918,40.06222,0.07278,17.25535583941606,3.0439324817518245,1.822344890510949,68.31182481751826,0.1836405109489051,0,0,1,33,53,0,1,457,430,0,1,4.569725490196078,5.508021568627451,11.006442307692309,18.13221153846154,6.844807692307692,8.954326923076923,56.23901960784314,2020,11,0.0,0.5569751737502349,6.3938608615486565
1681,STA.IT1967A,STA.IT1967A/S2B_MSIL2A_20200903T101559_N0214_R065_T32TNS_20200903T134943.npy,STA.IT1967A/l3_mean_europe_2018_2020_005dg.netcdf,IT,290.0,57.4,0,0,1,0,0,1,19.34588397,45.42867242,23.05924406,46.16861,9.88028,7.212527372262774,1.1724452554744529,3.8169890510948905,78.66961678832116,0.6418886861313868,1,0,0,249,543,0,5,582,1359,0,8,3.5840901960784315,5.271457843137255,3.467596153846154,5.991538461538462,7.2675,6.399326923076923,68.03666666666666,2020,9,0.0,0.0,0.0
1683,STA-BETB011,STA-BETB011/S2A_MSIL2A_20200530T105031_N0214_R051_T31UES_20200530T134211.npy,STA-BETB011/l3_mean_europe_2018_2020_005dg.netcdf,BE,66.0,7471.5,0,1,0,0,0,1,21.39737832,46.09074859,19.7952183,50.85781,4.28871,11.377180656934303,3.1930474452554742,1.8091149635036496,79.10292883211679,0.1964507299270073,1,0,0,134,1650,0,0,439,5733,1,1,3.194264705882353,4.591788235294118,7.881442307692307,11.257403846153846,8.56576923076923,6.972211538461538,67.26460784313726,2020,5,0.0,39.26437355988824,35.80114991362825
1687,STA-PT03083,STA-PT03083/S2A_MSIL2A_20200830T113321_N0214_R080_T29SMC_20200830T142737.npy,STA-PT03083/l3_mean_europe_2018_2020_005dg.netcdf,PT,63.0,1010.7,0,0,1,0,0,1,25.37921005,58.68958357,22.37141344,38.66361,-9.15778,16.451478102189782,4.5235492700729925,1.5380291970802915,81.30676094890511,0.0703375912408759,1,0,0,406,784,0,0,1242,3065,0,8,4.795638235294118,5.709622549019607,13.43125,17.126250000000002,4.0875,9.715,54.77156862745098,2020,8,2538.2254654467106,660.596874272113,283.9518917756803
1689,STA_PL0211A,STA_PL0211A/S2B_MSIL2A_20200420T100019_N0214_R122_T33UWT_20200420T130740.npy,STA_PL0211A/l3_mean_europe_2018_2020_005dg.netcdf,PL,77.0,79.9,1,0,0,0,0,1,7.977614179,56.01382579,14.11323943,52.17222,15.20667,10.90684306569343,3.030465328467153,1.4789963503649637,75.22345802919709,0.1465328467153284,0,0,1,0,11,0,0,0,12,0,0,2.998055882352941,4.212591176470588,6.059615384615385,10.786057692307692,8.931538461538462,6.342692307692308,68.375,2020,4,0.0,0.0,0.0
1691,STA.IT2215A,STA.IT2215A/S2A_MSIL2A_20201019T095041_N0214_R079_T33TVF_20201019T115444.npy,STA.IT2215A/l3_mean_europe_2018_2020_005dg.netcdf,IT,128.0,133.9,0,1,0,0,0,1,13.73912848,41.91109503,18.65732087,41.14691,14.83614,14.712928832116788,2.1227098540145986,1.8606934306569345,72.65323905109489,0.2472901459854014,1,0,0,36,23,0,5,91,46,1,6,4.290525490196078,5.417640196078431,8.787980769230769,15.221057692307692,10.687403846153844,7.754903846153846,52.21303921568628,2020,10,0.0,0.0,0.0
1692,STA-FR28033,STA-FR28033/S2B_MSIL2A_20200326T104639_N0214_R051_T31UDS_20200326T141923.npy,STA-FR28033/l3_mean_europe_2018_2020_005dg.netcdf,FR,23.0,218.6,0,1,0,0,0,1,12.28719904,51.05247953,19.04194875,50.48972,2.66642,10.899771897810218,3.2745346715328467,2.055866788321168,83.0960218978102,0.224434306569343,0,0,1,60,712,5,4,311,3065,13,5,3.27963137254902,4.62748137254902,8.179807692307692,10.947307692307692,8.397115384615384,7.120673076923077,66.14490196078431,2020,3,0.0,374.6010811328888,22.3244823020014
1693,STA.04.S125,STA.04.S125/S2A_MSIL2A_20200116T100341_N0213_R122_T33TUN_20200116T113318.npy,STA.04.S125/l3_mean_europe_2018_2020_005dg.netcdf,AT,460.0,99.3,0,1,0,0,0,1,13.2321311,53.02410453,14.75129167,47.71611,13.63222,5.58683394160584,0.2709215328467153,3.785994525547446,84.9807208029197,0.5589233576642335,1,0,0,126,570,0,0,319,1512,0,0,3.3387460784313725,5.0273666666666665,2.924423076923077,4.794903846153846,8.911057692307692,6.061153846153847,70.58539215686274,2020,1,0.0,0.0,0.0
1697,STA_ES1970A,STA_ES1970A/S2B_MSIL2A_20200215T105029_N0214_R051_T30SYJ_20200215T141800.npy,STA_ES1970A/l3_mean_europe_2018_2020_005dg.netcdf,ES,15.0,236.0,0,0,1,1,0,0,34.38324811,50.42135712,21.8121547,39.45028,-0.39639,16.740565693430657,2.562883211678832,1.4689324817518248,64.5766788321168,0.2091240875912408,1,0,0,142,511,0,0,896,2121,0,1,4.68198137254902,5.573891176470588,9.03903846153846,17.78144230769231,11.114711538461538,7.9411538461538465,46.9821568627451,2020,2,6.564986610412598,5.33984870754648,737.5839717095332
1704,STA-BETR831,STA-BETR831/S2A_MSIL2A_20200530T105031_N0214_R051_T31UES_20200530T134211.npy,STA-BETR831/l3_mean_europe_2018_2020_005dg.netcdf,BE,3.0,1093.8,1,0,0,0,1,0,25.51959164,42.37278961,21.34894177,51.3488,4.33971,11.520054744525549,3.524543795620438,1.9590237226277367,79.7262408759124,0.1765967153284671,1,0,0,46,643,0,0,237,2522,0,0,3.1896823529411766,4.486970588235294,8.093076923076923,11.628653846153847,7.644711538461538,7.015288461538462,63.9678431372549,2020,5,0.0231660902500152,2230.332983050911,1404.2800146668983
1707,STA.DE_DEHB013,STA.DE_DEHB013/S2A_MSIL2A_20200328T104021_N0214_R008_T32UMD_20200328T142124.npy,STA.DE_DEHB013/l3_mean_europe_2018_2020_005dg.netcdf,DE,4.0,1834.4,1,0,0,0,1,0,16.10814193,50.21943917,20.74760578,53.1177,8.69506,10.413029197080292,3.146058394160584,1.7989872262773725,81.83283759124089,0.2039963503649635,0,0,1,4,168,1,2,51,525,2,4,3.0055666666666663,4.31450294117647,7.426153846153846,10.23721153846154,8.10423076923077,6.833365384615385,68.935,2020,3,274.2546442048624,750.2917990937867,713.4700527867542
1711,STA-RO0167A,STA-RO0167A/S2A_MSIL2A_20200702T092031_N0214_R093_T34TGS_20200702T114806.npy,STA-RO0167A/l3_mean_europe_2018_2020_005dg.netcdf,RO,328.0,80.4,0,0,1,0,0,1,27.56055305,43.17397923,18.46225681,46.54105,24.55964,10.569799270072991,1.6954288321167883,1.9132116788321163,75.19267335766423,0.4540510948905109,1,0,0,290,1538,0,0,1019,5654,1,2,3.6337843137254895,4.946305882352941,5.530192307692308,10.542115384615384,10.38105769230769,6.512307692307692,64.38147058823529,2020,7,0.0,0.0,0.0
1713,STA_ES1917A,STA_ES1917A/S2B_MSIL2A_20200707T105619_N0214_R094_T30TXK_20200707T135135.npy,STA_ES1917A/l3_mean_europe_2018_2020_005dg.netcdf,ES,728.0,236.0,1,0,0,0,0,1,3.103792415,57.40547476,9.212121212,40.09944,-1.25389,12.44809306569343,2.833704379562044,1.355127737226277,64.90767335766424,0.1397627737226277,0,0,1,122,336,0,1,163,377,0,1,4.637835294117647,5.724740196078431,4.660288461538462,13.533846153846154,12.323557692307691,6.334615384615384,49.90980392156863,2020,7,0.0,0.0,0.0
1716,STA.DE_DEHE001,STA.DE_DEHE001/S2B_MSIL2A_20200807T102559_N0214_R108_T32UMA_20200807T132026.npy,STA.DE_DEHE001/l3_mean_europe_2018_2020_005dg.netcdf,DE,158.0,1301.1,0,0,1,0,0,1,21.17060519,50.8007494,16.86217282,49.8723,8.66462,11.434370437956204,2.45889598540146,1.6514598540145986,75.40092153284672,0.2702189781021898,1,0,0,266,1168,0,0,924,4234,0,0,3.300625490196078,4.649396078431373,6.6775,11.3025,9.540384615384616,6.576634615384616,67.97519607843138,2020,8,0.0,0.0,0.0
1720,STA.03.0101,STA.03.0101/S2B_MSIL2A_20200101T100319_N0213_R122_T33UVP_20200101T114527.npy,STA.03.0101/l3_mean_europe_2018_2020_005dg.netcdf,AT,270.0,74.6,0,0,1,0,0,1,20.51619862,48.78188757,21.21857044,48.1199,14.8788,9.250127737226276,1.087928832116788,3.001788321167884,82.39537408759124,0.5602828467153285,1,0,0,148,624,0,1,588,2480,0,12,3.318464705882353,4.698578431372549,6.170288461538462,8.90221153846154,9.163461538461538,6.890480769230769,69.01862745098039,2020,1,0.0,0.0,4.923499299899528
1722,STA_ES1643A,STA_ES1643A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TWM_20200910T135152.npy,STA_ES1643A/l3_mean_europe_2018_2020_005dg.netcdf,ES,1090.0,8.7,0,0,1,1,0,0,18.5896122,57.63784911,12.23122256,41.7667,-2.4667,9.586213503649637,1.6197810218978104,1.7007025547445256,74.71405109489052,0.0907937956204379,1,0,0,384,535,0,0,1313,1172,2,3,4.469051960784314,5.608663725490196,4.406153846153846,10.327692307692306,11.250192307692307,6.298173076923077,52.87137254901961,2020,9,0.0,0.0,0.0
1724,STA-PT01048,STA-PT01048/S2A_MSIL2A_20200110T112431_N0213_R037_T29TPF_20200110T123531.npy,STA-PT01048/l3_mean_europe_2018_2020_005dg.netcdf,PT,1086.0,48.0,1,0,0,0,0,1,14.22626331,77.92636385,9.164767216,41.37139,-7.79083,12.988038321167885,1.9250182481751823,3.262089416058394,75.49397810218977,0.2093613138686131,0,0,1,114,267,0,1,137,287,0,1,4.394570588235294,5.575863725490197,7.67951923076923,13.545288461538462,11.46701923076923,7.194711538461538,51.89960784313725,2020,1,0.0,0.0,0.0
1725,STA.IT1459A,STA.IT1459A/S2B_MSIL2A_20190221T102039_N0211_R065_T32TMR_20190221T162447.npy,STA.IT1459A/l3_mean_europe_2018_2020_005dg.netcdf,IT,206.0,820.9,0,1,0,0,0,1,32.50684696,49.02919586,24.13623311,45.58289,8.83449,13.871149635036495,1.2528558394160585,2.9367427007299267,72.45779197080292,0.6949178832116787,0,0,1,62,90,13,3,316,540,18,10,3.859582352941176,4.996377450980392,8.695384615384615,13.172019230769232,8.69701923076923,7.921057692307692,57.892647058823535,2019,2,0.0,0.0,0.0
1727,STA.DE_DEUB004,STA.DE_DEUB004/S2B_MSIL2A_20200807T102559_N0214_R108_T32UMU_20200807T132026.npy,STA.DE_DEUB004/l3_mean_europe_2018_2020_005dg.netcdf,DE,1205.0,192.2,1,0,0,0,0,1,2.190144485,91.98910693,10.45311166,47.91287,7.90398,8.700027372262774,0.5039689781021897,3.619990875912409,84.75121350364964,0.343485401459854,0,0,1,0,19,0,0,0,41,0,0,3.5650931372549017,4.963908823529412,5.969711538461539,8.42548076923077,8.594423076923077,6.773461538461539,65.92186274509804,2020,8,0.0,0.0,0.0
1730,STA.IT1377A,STA.IT1377A/S2B_MSIL2A_20200725T101559_N0214_R065_T32TMK_20200725T135708.npy,STA.IT1377A/l3_mean_europe_2018_2020_005dg.netcdf,IT,3.0,54.3,0,0,1,0,0,1,23.68931603,44.58637362,21.7698998,39.90917,8.59472,16.61234489051095,2.662755474452555,1.3302463503649635,70.7827189781022,0.2330383211678832,1,0,0,468,469,0,0,1244,1497,0,4,4.7213803921568624,5.511583333333333,10.455576923076924,17.439423076923077,10.587596153846151,8.403269230769231,49.99313725490196,2020,7,0.0,0.0,111.78303640392552
